Date, MaxTemperature, MinTemperature, AvgTemperature, Precipitation, Snowfall, SnowDepth
8/28/1946,77,60,68.5, 0.00, 0.0, 0
8/29/1946,78,58,68, 0.00, 0.0, 0
8/30/1946,82,58,70, 0.00, 0.0, 0
8/31/1946,81,60,70.5, 0.00, 0.0, 0
9/1/1946,78,59,68.5, 0.00, 0.0, 0
9/2/1946,81,57,69, 0.00, 0.0, 0
9/3/1946,90,65,77.5, 0.00, 0.0, 0
9/4/1946,89,66,77.5, 0.00, 0.0, 0
9/5/1946,84,62,73, 0.00, 0.0, 0
9/6/1946,82,60,71, 0.00, 0.0, 0
9/7/1946,78,58,68, 0.00, 0.0, 0
9/8/1946,78,58,68, 0.00, 0.0, 0
9/9/1946,79,58,68.5, 0.00, 0.0, 0
9/10/1946,80,57,68.5, 0.00, 0.0, 0
9/11/1946,88,57,72.5, 0.00, 0.0, 0
9/12/1946,89,68,78.5, 0.00, 0.0, 0
9/13/1946,91,69,80, 0.00, 0.0, 0
9/14/1946,90,63,76.5, 0.00, 0.0, 0
9/15/1946,81,60,70.5, 0.00, 0.0, 0
9/16/1946,76,61,68.5, 0.00, 0.0, 0
9/17/1946,85,58,71.5, 0.00, 0.0, 0
9/18/1946,94,66,80, 0.00, 0.0, 0
9/19/1946,86,67,76.5, 0.00, 0.0, 0
9/20/1946,82,64,73, 0.00, 0.0, 0
9/21/1946,82,59,70.5, T, 0.0, 0
9/22/1946,80,63,71.5, 0.00, 0.0, 0
9/23/1946,83,62,72.5, 0.00, 0.0, 0
9/24/1946,83,60,71.5, 0.00, 0.0, 0
9/25/1946,85,62,73.5, 0.00, 0.0, 0
9/26/1946,83,61,72, 0.00, 0.0, 0
9/27/1946,86,61,73.5, 0.00, 0.0, 0
9/28/1946,86,65,75.5, 0.00, 0.0, 0
9/29/1946,95,63,79, 0.02, 0.0, 0
9/30/1946,83,69,76, 0.00, 0.0, 0
10/1/1946,70,59,64.5, 0.37, 0.0, 0
10/2/1946,73,56,64.5, 0.00, 0.0, 0
10/3/1946,68,54,61, T, 0.0, 0
10/4/1946,75,54,64.5, 0.00, 0.0, 0
10/5/1946,69,55,62, T, 0.0, 0
10/6/1946,76,52,64, 0.00, 0.0, 0
10/7/1946,82,58,70, 0.00, 0.0, 0
10/8/1946,74,54,64, 0.00, 0.0, 0
10/9/1946,82,54,68, 0.00, 0.0, 0
10/10/1946,84,59,71.5, 0.00, 0.0, 0
10/11/1946,87,62,74.5, 0.00, 0.0, 0
10/12/1946,85,61,73, 0.00, 0.0, 0
10/13/1946,84,54,69, 0.00, 0.0, 0
10/14/1946,72,53,62.5, 0.00, 0.0, 0
10/15/1946,65,57,61, T, 0.0, 0
10/16/1946,65,54,59.5, 0.34, 0.0, 0
10/17/1946,69,49,59, 0.00, 0.0, 0
10/18/1946,74,50,62, 0.00, 0.0, 0
10/19/1946,76,53,64.5, 0.00, 0.0, 0
10/20/1946,75,53,64, 0.00, 0.0, 0
10/21/1946,79,54,66.5, 0.00, 0.0, 0
10/22/1946,75,49,62, 0.00, 0.0, 0
10/23/1946,74,52,63, 0.00, 0.0, 0
10/24/1946,90,56,73, 0.00, 0.0, 0
10/25/1946,88,66,77, 0.00, 0.0, 0
10/26/1946,74,57,65.5, 0.03, 0.0, 0
10/27/1946,63,56,59.5, 0.18, 0.0, 0
10/28/1946,62,51,56.5, 0.00, 0.0, 0
10/29/1946,65,48,56.5, 0.00, 0.0, 0
10/30/1946,68,46,57, 0.00, 0.0, 0
10/31/1946,74,48,61, 0.00, 0.0, 0
11/1/1946,71,51,61, 0.00, 0.0, 0
11/2/1946,70,52,61, 0.00, 0.0, 0
11/3/1946,70,49,59.5, 0.00, 0.0, 0
11/4/1946,74,50,62, 0.00, 0.0, 0
11/5/1946,74,52,63, 0.00, 0.0, 0
11/6/1946,74,52,63, 0.00, 0.0, 0
11/7/1946,68,51,59.5, 0.00, 0.0, 0
11/8/1946,64,50,57, 0.01, 0.0, 0
11/9/1946,63,45,54, 0.00, 0.0, 0
11/10/1946,61,45,53, 0.02, 0.0, 0
11/11/1946,55,45,50, 0.58, 0.0, 0
11/12/1946,53,46,49.5, 1.88, 0.0, 0
11/13/1946,61,51,56, 0.76, 0.0, 0
11/14/1946,61,47,54, 0.75, 0.0, 0
11/15/1946,65,45,55, 0.00, 0.0, 0
11/16/1946,72,49,60.5, 0.00, 0.0, 0
11/17/1946,76,52,64, 0.00, 0.0, 0
11/18/1946,78,52,65, 0.00, 0.0, 0
11/19/1946,62,47,54.5, 0.07, 0.0, 0
11/20/1946,58,52,55, 1.06, 0.0, 0
11/21/1946,67,49,58, 0.00, 0.0, 0
11/22/1946,66,53,59.5, 0.00, 0.0, 0
11/23/1946,60,53,56.5, 0.91, 0.0, 0
11/24/1946,65,49,57, 0.00, 0.0, 0
11/25/1946,69,47,58, 0.00, 0.0, 0
11/26/1946,76,51,63.5, 0.00, 0.0, 0
11/27/1946,83,55,69, 0.00, 0.0, 0
11/28/1946,75,55,65, 0.00, 0.0, 0
11/29/1946,74,51,62.5, 0.00, 0.0, 0
11/30/1946,69,46,57.5, 0.00, 0.0, 0
12/1/1946,62,50,56, 0.00, 0.0, 0
12/2/1946,71,45,58, 0.00, 0.0, 0
12/3/1946,70,46,58, T, 0.0, 0
12/4/1946,70,58,64, 0.00, 0.0, 0
12/5/1946,65,54,59.5, T, 0.0, 0
12/6/1946,59,48,53.5, 0.26, 0.0, 0
12/7/1946,58,43,50.5, 0.00, 0.0, 0
12/8/1946,60,44,52, 0.00, 0.0, 0
12/9/1946,68,44,56, 0.00, 0.0, 0
12/10/1946,72,49,60.5, 0.00, 0.0, 0
12/11/1946,71,51,61, 0.00, 0.0, 0
12/12/1946,68,48,58, 0.00, 0.0, 0
12/13/1946,64,45,54.5, 0.00, 0.0, 0
12/14/1946,58,43,50.5, T, 0.0, 0
12/15/1946,52,41,46.5, 0.00, 0.0, 0
12/16/1946,59,43,51, 0.00, 0.0, 0
12/17/1946,60,47,53.5, 0.00, 0.0, 0
12/18/1946,64,47,55.5, 0.00, 0.0, 0
12/19/1946,71,48,59.5, 0.00, 0.0, 0
12/20/1946,72,53,62.5, 0.00, 0.0, 0
12/21/1946,71,56,63.5, 0.00, 0.0, 0
12/22/1946,65,54,59.5, 0.00, 0.0, 0
12/23/1946,70,56,63, 0.02, 0.0, 0
12/24/1946,62,55,58.5, 0.46, 0.0, 0
12/25/1946,59,56,57.5, 2.07, 0.0, 0
12/26/1946,62,52,57, 0.37, 0.0, 0
12/27/1946,59,47,53, 0.29, 0.0, 0
12/28/1946,59,46,52.5, 0.00, 0.0, 0
12/29/1946,63,45,54, 0.00, 0.0, 0
12/30/1946,64,45,54.5, 0.00, 0.0, 0
12/31/1946,64,45,54.5, 0.00, 0.0, 0
1/1/1947,61,44,52.5, 0.00, 0.0, 0
1/2/1947,62,45,53.5, 0.00, 0.0, 0
1/3/1947,62,42,52, 0.00, 0.0, 0
1/4/1947,68,45,56.5, 0.00, 0.0, 0
1/5/1947,72,50,61, 0.00, 0.0, 0
1/6/1947,60,47,53.5, 0.00, 0.0, 0
1/7/1947,66,44,55, 0.00, 0.0, 0
1/8/1947,71,51,61, 0.00, 0.0, 0
1/9/1947,74,53,63.5, 0.00, 0.0, 0
1/10/1947,75,54,64.5, 0.00, 0.0, 0
1/11/1947,68,50,59, 0.00, 0.0, 0
1/12/1947,56,48,52, 0.00, 0.0, 0
1/13/1947,57,45,51, T, 0.0, 0
1/14/1947,59,42,50.5, 0.00, 0.0, 0
1/15/1947,60,39,49.5, 0.00, 0.0, 0
1/16/1947,64,39,51.5, 0.00, 0.0, 0
1/17/1947,69,45,57, 0.00, 0.0, 0
1/18/1947,69,49,59, 0.00, 0.0, 0
1/19/1947,64,42,53, 0.00, 0.0, 0
1/20/1947,72,46,59, 0.00, 0.0, 0
1/21/1947,77,52,64.5, 0.00, 0.0, 0
1/22/1947,75,52,63.5, 0.00, 0.0, 0
1/23/1947,64,41,52.5, 0.00, 0.0, 0
1/24/1947,70,48,59, 0.00, 0.0, 0
1/25/1947,78,54,66, 0.00, 0.0, 0
1/26/1947,70,47,58.5, 0.00, 0.0, 0
1/27/1947,57,40,48.5, 0.00, 0.0, 0
1/28/1947,54,45,49.5, 0.38, 0.0, 0
1/29/1947,59,38,48.5, 0.00, 0.0, 0
1/30/1947,62,40,51, 0.00, 0.0, 0
1/31/1947,70,42,56, 0.00, 0.0, 0
2/1/1947,78,51,64.5, 0.00, 0.0, 0
2/2/1947,77,53,65, 0.00, 0.0, 0
2/3/1947,80,52,66, 0.00, 0.0, 0
2/4/1947,82,59,70.5, 0.00, 0.0, 0
2/5/1947,78,54,66, 0.00, 0.0, 0
2/6/1947,74,51,62.5, 0.00, 0.0, 0
2/7/1947,63,48,55.5, T, 0.0, 0
2/8/1947,64,51,57.5, 0.00, 0.0, 0
2/9/1947,59,48,53.5, 0.86, 0.0, 0
2/10/1947,67,48,57.5, 0.00, 0.0, 0
2/11/1947,68,44,56, 0.00, 0.0, 0
2/12/1947,70,51,60.5, 0.00, 0.0, 0
2/13/1947,71,50,60.5, 0.00, 0.0, 0
2/14/1947,80,53,66.5, 0.00, 0.0, 0
2/15/1947,80,51,65.5, 0.00, 0.0, 0
2/16/1947,61,50,55.5, T, 0.0, 0
2/17/1947,60,47,53.5, 0.00, 0.0, 0
2/18/1947,63,45,54, 0.00, 0.0, 0
2/19/1947,62,45,53.5, 0.00, 0.0, 0
2/20/1947,64,50,57, 0.00, 0.0, 0
2/21/1947,65,46,55.5, 0.00, 0.0, 0
2/22/1947,72,44,58, 0.00, 0.0, 0
2/23/1947,81,45,63, 0.00, 0.0, 0
2/24/1947,80,56,68, 0.00, 0.0, 0
2/25/1947,71,51,61, 0.00, 0.0, 0
2/26/1947,62,53,57.5, 0.00, 0.0, 0
2/27/1947,60,51,55.5, T, 0.0, 0
2/28/1947,64,46,55, 0.00, 0.0, 0
3/1/1947,65,47,56, 0.00, 0.0, 0
3/2/1947,67,53,60, 0.01, 0.0, 0
3/3/1947,65,47,56, 0.17, 0.0, 0
3/4/1947,60,44,52, T, 0.0, 0
3/5/1947,64,45,54.5, 0.23, 0.0, 0
3/6/1947,68,45,56.5, 0.00, 0.0, 0
3/7/1947,63,49,56, 0.00, 0.0, 0
3/8/1947,61,50,55.5, 0.00, 0.0, 0
3/9/1947,66,47,56.5, 0.00, 0.0, 0
3/10/1947,65,47,56, 0.00, 0.0, 0
3/11/1947,74,52,63, 0.00, 0.0, 0
3/12/1947,80,56,68, 0.00, 0.0, 0
3/13/1947,79,57,68, 0.00, 0.0, 0
3/14/1947,84,57,70.5, 0.00, 0.0, 0
3/15/1947,80,53,66.5, 0.00, 0.0, 0
3/16/1947,72,50,61, 0.00, 0.0, 0
3/17/1947,75,56,65.5, 0.00, 0.0, 0
3/18/1947,62,55,58.5, T, 0.0, 0
3/19/1947,65,54,59.5, 0.00, 0.0, 0
3/20/1947,60,52,56, 0.09, 0.0, 0
3/21/1947,65,51,58, 0.07, 0.0, 0
3/22/1947,57,52,54.5, T, 0.0, 0
3/23/1947,66,52,59, 0.00, 0.0, 0
3/24/1947,83,48,65.5, 0.00, 0.0, 0
3/25/1947,87,60,73.5, 0.00, 0.0, 0
3/26/1947,79,54,66.5, 0.00, 0.0, 0
3/27/1947,69,53,61, 0.14, 0.0, 0
3/28/1947,67,54,60.5, 0.08, 0.0, 0
3/29/1947,68,53,60.5, 0.00, 0.0, 0
3/30/1947,65,51,58, 0.00, 0.0, 0
3/31/1947,68,52,60, 0.00, 0.0, 0
4/1/1947,66,52,59, 0.00, 0.0, 0
4/2/1947,66,51,58.5, 0.00, 0.0, 0
4/3/1947,62,48,55, T, 0.0, 0
4/4/1947,66,44,55, 0.00, 0.0, 0
4/5/1947,66,48,57, 0.00, 0.0, 0
4/6/1947,68,47,57.5, 0.00, 0.0, 0
4/7/1947,75,48,61.5, 0.00, 0.0, 0
4/8/1947,70,51,60.5, 0.00, 0.0, 0
4/9/1947,70,49,59.5, 0.00, 0.0, 0
4/10/1947,76,50,63, 0.00, 0.0, 0
4/11/1947,89,59,74, 0.00, 0.0, 0
4/12/1947,91,69,80, 0.00, 0.0, 0
4/13/1947,90,64,77, 0.00, 0.0, 0
4/14/1947,88,62,75, 0.00, 0.0, 0
4/15/1947,84,57,70.5, 0.00, 0.0, 0
4/16/1947,81,54,67.5, 0.00, 0.0, 0
4/17/1947,76,54,65, 0.00, 0.0, 0
4/18/1947,70,57,63.5, 0.00, 0.0, 0
4/19/1947,72,56,64, 0.00, 0.0, 0
4/20/1947,62,56,59, T, 0.0, 0
4/21/1947,66,52,59, T, 0.0, 0
4/22/1947,64,49,56.5, T, 0.0, 0
4/23/1947,65,48,56.5, T, 0.0, 0
4/24/1947,66,54,60, T, 0.0, 0
4/25/1947,66,54,60, 0.00, 0.0, 0
4/26/1947,64,53,58.5, T, 0.0, 0
4/27/1947,65,53,59, 0.00, 0.0, 0
4/28/1947,66,51,58.5, 0.00, 0.0, 0
4/29/1947,69,54,61.5, 0.00, 0.0, 0
4/30/1947,81,53,67, 0.00, 0.0, 0
5/1/1947,86,59,72.5, 0.00, 0.0, 0
5/2/1947,92,65,78.5, 0.00, 0.0, 0
5/3/1947,90,59,74.5, 0.00, 0.0, 0
5/4/1947,79,57,68, 0.00, 0.0, 0
5/5/1947,75,58,66.5, T, 0.0, 0
5/6/1947,71,57,64, 0.00, 0.0, 0
5/7/1947,71,54,62.5, 0.00, 0.0, 0
5/8/1947,72,53,62.5, 0.00, 0.0, 0
5/9/1947,74,51,62.5, 0.00, 0.0, 0
5/10/1947,68,55,61.5, 0.04, 0.0, 0
5/11/1947,65,55,60, 0.00, 0.0, 0
5/12/1947,71,54,62.5, 0.00, 0.0, 0
5/13/1947,70,50,60, 0.00, 0.0, 0
5/14/1947,63,55,59, 0.02, 0.0, 0
5/15/1947,68,54,61, 0.00, 0.0, 0
5/16/1947,72,52,62, 0.00, 0.0, 0
5/17/1947,75,57,66, 0.00, 0.0, 0
5/18/1947,71,56,63.5, 0.00, 0.0, 0
5/19/1947,70,56,63, 0.00, 0.0, 0
5/20/1947,76,56,66, 0.00, 0.0, 0
5/21/1947,70,57,63.5, 0.00, 0.0, 0
5/22/1947,64,57,60.5, T, 0.0, 0
5/23/1947,71,56,63.5, T, 0.0, 0
5/24/1947,74,56,65, 0.00, 0.0, 0
5/25/1947,76,56,66, 0.00, 0.0, 0
5/26/1947,63,57,60, 0.00, 0.0, 0
5/27/1947,67,55,61, 0.05, 0.0, 0
5/28/1947,73,53,63, 0.00, 0.0, 0
5/29/1947,75,55,65, 0.00, 0.0, 0
5/30/1947,63,56,59.5, T, 0.0, 0
5/31/1947,72,54,63, 0.00, 0.0, 0
6/1/1947,77,58,67.5, 0.00, 0.0, 0
6/2/1947,73,57,65, T, 0.0, 0
6/3/1947,72,55,63.5, 0.00, 0.0, 0
6/4/1947,73,54,63.5, 0.00, 0.0, 0
6/5/1947,73,55,64, 0.00, 0.0, 0
6/6/1947,74,60,67, 0.00, 0.0, 0
6/7/1947,75,58,66.5, 0.00, 0.0, 0
6/8/1947,74,60,67, 0.00, 0.0, 0
6/9/1947,75,58,66.5, 0.00, 0.0, 0
6/10/1947,76,58,67, 0.00, 0.0, 0
6/11/1947,76,59,67.5, 0.00, 0.0, 0
6/12/1947,82,57,69.5, 0.00, 0.0, 0
6/13/1947,82,57,69.5, 0.00, 0.0, 0
6/14/1947,79,60,69.5, 0.00, 0.0, 0
6/15/1947,78,60,69, 0.00, 0.0, 0
6/16/1947,80,60,70, 0.00, 0.0, 0
6/17/1947,80,57,68.5, 0.00, 0.0, 0
6/18/1947,78,59,68.5, 0.00, 0.0, 0
6/19/1947,75,60,67.5, 0.00, 0.0, 0
6/20/1947,70,59,64.5, 0.02, 0.0, 0
6/21/1947,75,58,66.5, 0.00, 0.0, 0
6/22/1947,78,59,68.5, 0.00, 0.0, 0
6/23/1947,77,58,67.5, 0.00, 0.0, 0
6/24/1947,72,59,65.5, 0.00, 0.0, 0
6/25/1947,68,60,64, 0.00, 0.0, 0
6/26/1947,74,56,65, 0.00, 0.0, 0
6/27/1947,71,58,64.5, 0.00, 0.0, 0
6/28/1947,76,60,68, 0.00, 0.0, 0
6/29/1947,78,58,68, 0.00, 0.0, 0
6/30/1947,81,56,68.5, 0.00, 0.0, 0
7/1/1947,82,57,69.5, 0.00, 0.0, 0
7/2/1947,84,59,71.5, 0.00, 0.0, 0
7/3/1947,85,63,74, 0.00, 0.0, 0
7/4/1947,87,60,73.5, 0.00, 0.0, 0
7/5/1947,80,58,69, 0.00, 0.0, 0
7/6/1947,78,55,66.5, 0.00, 0.0, 0
7/7/1947,78,58,68, 0.00, 0.0, 0
7/8/1947,84,59,71.5, 0.00, 0.0, 0
7/9/1947,90,63,76.5, 0.00, 0.0, 0
7/10/1947,84,60,72, 0.00, 0.0, 0
7/11/1947,81,58,69.5, 0.00, 0.0, 0
7/12/1947,82,58,70, 0.00, 0.0, 0
7/13/1947,80,58,69, 0.00, 0.0, 0
7/14/1947,84,60,72, 0.00, 0.0, 0
7/15/1947,78,60,69, 0.00, 0.0, 0
7/16/1947,80,61,70.5, 0.00, 0.0, 0
7/17/1947,81,59,70, 0.00, 0.0, 0
7/18/1947,88,61,74.5, 0.00, 0.0, 0
7/19/1947,96,64,80, 0.00, 0.0, 0
7/20/1947,86,61,73.5, 0.00, 0.0, 0
7/21/1947,81,61,71, 0.00, 0.0, 0
7/22/1947,78,62,70, 0.00, 0.0, 0
7/23/1947,81,59,70, 0.00, 0.0, 0
7/24/1947,82,60,71, 0.00, 0.0, 0
7/25/1947,87,64,75.5, 0.00, 0.0, 0
7/26/1947,93,65,79, 0.00, 0.0, 0
7/27/1947,92,67,79.5, 0.00, 0.0, 0
7/28/1947,91,69,80, 0.00, 0.0, 0
7/29/1947,92,70,81, 0.00, 0.0, 0
7/30/1947,89,66,77.5, 0.00, 0.0, 0
7/31/1947,89,65,77, 0.00, 0.0, 0
8/1/1947,88,62,75, 0.00, 0.0, 0
8/2/1947,88,65,76.5, 0.00, 0.0, 0
8/3/1947,87,66,76.5, 0.00, 0.0, 0
8/4/1947,85,65,75, 0.00, 0.0, 0
8/5/1947,84,60,72, 0.00, 0.0, 0
8/6/1947,83,64,73.5, 0.00, 0.0, 0
8/7/1947,88,66,77, 0.00, 0.0, 0
8/8/1947,91,71,81, 0.01, 0.0, 0
8/9/1947,87,69,78, 0.00, 0.0, 0
8/10/1947,84,68,76, 0.00, 0.0, 0
8/11/1947,85,66,75.5, 0.00, 0.0, 0
8/12/1947,85,62,73.5, 0.00, 0.0, 0
8/13/1947,81,61,71, 0.00, 0.0, 0
8/14/1947,81,59,70, 0.00, 0.0, 0
8/15/1947,79,58,68.5, 0.00, 0.0, 0
8/16/1947,77,61,69, 0.00, 0.0, 0
8/17/1947,75,60,67.5, 0.00, 0.0, 0
8/18/1947,77,60,68.5, 0.00, 0.0, 0
8/19/1947,75,60,67.5, 0.00, 0.0, 0
8/20/1947,74,58,66, 0.00, 0.0, 0
8/21/1947,75,58,66.5, 0.00, 0.0, 0
8/22/1947,76,57,66.5, 0.00, 0.0, 0
8/23/1947,79,58,68.5, 0.00, 0.0, 0
8/24/1947,75,59,67, 0.00, 0.0, 0
8/25/1947,78,59,68.5, 0.00, 0.0, 0
8/26/1947,75,59,67, 0.00, 0.0, 0
8/27/1947,77,59,68, 0.00, 0.0, 0
8/28/1947,75,57,66, 0.00, 0.0, 0
8/29/1947,76,56,66, 0.00, 0.0, 0
8/30/1947,84,59,71.5, 0.00, 0.0, 0
8/31/1947,92,65,78.5, 0.00, 0.0, 0
9/1/1947,96,73,84.5, 0.00, 0.0, 0
9/2/1947,92,69,80.5, 0.00, 0.0, 0
9/3/1947,94,66,80, 0.00, 0.0, 0
9/4/1947,90,62,76, 0.00, 0.0, 0
9/5/1947,81,56,68.5, 0.00, 0.0, 0
9/6/1947,80,57,68.5, 0.00, 0.0, 0
9/7/1947,78,61,69.5, 0.00, 0.0, 0
9/8/1947,77,61,69, 0.00, 0.0, 0
9/9/1947,74,61,67.5, 0.00, 0.0, 0
9/10/1947,77,59,68, 0.00, 0.0, 0
9/11/1947,74,61,67.5, 0.00, 0.0, 0
9/12/1947,82,59,70.5, 0.00, 0.0, 0
9/13/1947,84,58,71, 0.00, 0.0, 0
9/14/1947,82,58,70, 0.00, 0.0, 0
9/15/1947,92,61,76.5, 0.00, 0.0, 0
9/16/1947,80,62,71, 0.00, 0.0, 0
9/17/1947,66,61,63.5, 0.09, 0.0, 0
9/18/1947,75,60,67.5, T, 0.0, 0
9/19/1947,82,55,68.5, 0.00, 0.0, 0
9/20/1947,87,62,74.5, 0.00, 0.0, 0
9/21/1947,79,67,73, T, 0.0, 0
9/22/1947,88,65,76.5, 0.00, 0.0, 0
9/23/1947,87,67,77, 0.00, 0.0, 0
9/24/1947,90,66,78, 0.00, 0.0, 0
9/25/1947,87,65,76, 0.00, 0.0, 0
9/26/1947,89,66,77.5, 0.00, 0.0, 0
9/27/1947,84,61,72.5, 0.00, 0.0, 0
9/28/1947,79,59,69, 0.00, 0.0, 0
9/29/1947,80,59,69.5, 0.00, 0.0, 0
9/30/1947,76,58,67, 0.00, 0.0, 0
10/1/1947,75,56,65.5, 0.00, 0.0, 0
10/2/1947,74,56,65, 0.00, 0.0, 0
10/3/1947,79,58,68.5, 0.00, 0.0, 0
10/4/1947,84,57,70.5, 0.00, 0.0, 0
10/5/1947,80,58,69, 0.00, 0.0, 0
10/6/1947,75,58,66.5, 0.00, 0.0, 0
10/7/1947,76,57,66.5, 0.00, 0.0, 0
10/8/1947,73,57,65, 0.00, 0.0, 0
10/9/1947,75,56,65.5, 0.00, 0.0, 0
10/10/1947,70,58,64, 0.05, 0.0, 0
10/11/1947,73,60,66.5, T, 0.0, 0
10/12/1947,72,56,64, 0.00, 0.0, 0
10/13/1947,75,58,66.5, T, 0.0, 0
10/14/1947,73,54,63.5, 0.00, 0.0, 0
10/15/1947,73,55,64, 0.00, 0.0, 0
10/16/1947,71,54,62.5, T, 0.0, 0
10/17/1947,72,57,64.5, 0.03, 0.0, 0
10/18/1947,77,56,66.5, 0.00, 0.0, 0
10/19/1947,87,61,74, 0.00, 0.0, 0
10/20/1947,68,59,63.5, 0.00, 0.0, 0
10/21/1947,73,58,65.5, 0.00, 0.0, 0
10/22/1947,78,56,67, 0.00, 0.0, 0
10/23/1947,79,55,67, 0.00, 0.0, 0
10/24/1947,84,58,71, 0.00, 0.0, 0
10/25/1947,79,60,69.5, 0.00, 0.0, 0
10/26/1947,79,57,68, 0.00, 0.0, 0
10/27/1947,76,53,64.5, 0.00, 0.0, 0
10/28/1947,71,58,64.5, 0.00, 0.0, 0
10/29/1947,66,57,61.5, 0.06, 0.0, 0
10/30/1947,73,58,65.5, 0.00, 0.0, 0
10/31/1947,85,56,70.5, 0.00, 0.0, 0
11/1/1947,70,53,61.5, 0.00, 0.0, 0
11/2/1947,69,50,59.5, 0.00, 0.0, 0
11/3/1947,73,52,62.5, 0.00, 0.0, 0
11/4/1947,74,51,62.5, 0.00, 0.0, 0
11/5/1947,68,50,59, 0.00, 0.0, 0
11/6/1947,72,48,60, 0.00, 0.0, 0
11/7/1947,75,49,62, 0.00, 0.0, 0
11/8/1947,74,52,63, 0.00, 0.0, 0
11/9/1947,67,50,58.5, T, 0.0, 0
11/10/1947,71,47,59, 0.00, 0.0, 0
11/11/1947,67,48,57.5, 0.00, 0.0, 0
11/12/1947,66,50,58, 0.00, 0.0, 0
11/13/1947,72,51,61.5, 0.00, 0.0, 0
11/14/1947,65,50,57.5, 0.00, 0.0, 0
11/15/1947,61,49,55, T, 0.0, 0
11/16/1947,67,50,58.5, 0.00, 0.0, 0
11/17/1947,74,52,63, 0.00, 0.0, 0
11/18/1947,67,51,59, 0.00, 0.0, 0
11/19/1947,65,48,56.5, 0.00, 0.0, 0
11/20/1947,63,44,53.5, 0.00, 0.0, 0
11/21/1947,63,46,54.5, 0.00, 0.0, 0
11/22/1947,60,45,52.5, 0.04, 0.0, 0
11/23/1947,63,43,53, 0.00, 0.0, 0
11/24/1947,66,45,55.5, 0.00, 0.0, 0
11/25/1947,70,48,59, 0.00, 0.0, 0
11/26/1947,82,52,67, 0.00, 0.0, 0
11/27/1947,75,54,64.5, 0.00, 0.0, 0
11/28/1947,74,54,64, 0.01, 0.0, 0
11/29/1947,70,48,59, 0.00, 0.0, 0
11/30/1947,62,46,54, 0.01, 0.0, 0
12/1/1947,63,52,57.5, 0.27, 0.0, 0
12/2/1947,67,49,58, 0.00, 0.0, 0
12/3/1947,62,47,54.5, T, 0.0, 0
12/4/1947,57,45,51, 0.92, 0.0, 0
12/5/1947,56,45,50.5, 0.34, T, 0
12/6/1947,57,45,51, 0.02, 0.0, 0
12/7/1947,59,43,51, 0.00, 0.0, 0
12/8/1947,60,46,53, 0.01, 0.0, 0
12/9/1947,61,42,51.5, 0.00, 0.0, 0
12/10/1947,61,41,51, 0.00, 0.0, 0
12/11/1947,65,43,54, 0.00, 0.0, 0
12/12/1947,66,46,56, 0.00, 0.0, 0
12/13/1947,70,47,58.5, 0.00, 0.0, 0
12/14/1947,63,46,54.5, 0.00, 0.0, 0
12/15/1947,63,44,53.5, 0.00, 0.0, 0
12/16/1947,75,48,61.5, 0.00, 0.0, 0
12/17/1947,65,50,57.5, 0.00, 0.0, 0
12/18/1947,67,47,57, 0.00, 0.0, 0
12/19/1947,72,52,62, 0.00, 0.0, 0
12/20/1947,64,50,57, 0.04, 0.0, 0
12/21/1947,62,50,56, 0.01, 0.0, 0
12/22/1947,70,44,57, 0.00, 0.0, 0
12/23/1947,77,52,64.5, 0.00, 0.0, 0
12/24/1947,81,56,68.5, 0.00, 0.0, 0
12/25/1947,81,60,70.5, 0.00, 0.0, 0
12/26/1947,82,57,69.5, 0.00, 0.0, 0
12/27/1947,83,58,70.5, 0.00, 0.0, 0
12/28/1947,72,51,61.5, 0.00, 0.0, 0
12/29/1947,58,46,52, 0.01, 0.0, 0
12/30/1947,60,46,53, 0.00, 0.0, 0
12/31/1947,61,40,50.5, 0.00, 0.0, 0
1/1/1948,60,43,51.5, 0.00, 0.0, 0
1/2/1948,60,43,51.5, 0.00, 0.0, 0
1/3/1948,65,46,55.5, 0.00, 0.0, 0
1/4/1948,66,45,55.5, 0.00, 0.0, 0
1/5/1948,67,44,55.5, 0.00, 0.0, 0
1/6/1948,66,47,56.5, 0.00, 0.0, 0
1/7/1948,73,46,59.5, 0.00, 0.0, 0
1/8/1948,75,52,63.5, 0.00, 0.0, 0
1/9/1948,78,59,68.5, 0.00, 0.0, 0
1/10/1948,83,56,69.5, 0.00, 0.0, 0
1/11/1948,77,51,64, 0.00, 0.0, 0
1/12/1948,82,53,67.5, 0.00, 0.0, 0
1/13/1948,82,60,71, 0.00, 0.0, 0
1/14/1948,80,56,68, 0.00, 0.0, 0
1/15/1948,79,55,67, 0.00, 0.0, 0
1/16/1948,79,58,68.5, 0.00, 0.0, 0
1/17/1948,73,49,61, 0.00, 0.0, 0
1/18/1948,63,41,52, 0.00, 0.0, 0
1/19/1948,68,50,59, 0.00, 0.0, 0
1/20/1948,69,49,59, 0.00, 0.0, 0
1/21/1948,70,47,58.5, 0.00, 0.0, 0
1/22/1948,69,49,59, 0.00, 0.0, 0
1/23/1948,68,45,56.5, 0.00, 0.0, 0
1/24/1948,56,45,50.5, 0.00, 0.0, 0
1/25/1948,58,50,54, T, 0.0, 0
1/26/1948,64,47,55.5, T, 0.0, 0
1/27/1948,60,43,51.5, 0.00, 0.0, 0
1/28/1948,59,39,49, 0.00, 0.0, 0
1/29/1948,62,42,52, 0.00, 0.0, 0
